,SHOW,SEASON,CONTESTANT,variable,value,WINNER,R1,R
1469,Bachelorette,12,12_SAL_D,ELIMINATION-8,,0,0,0
1470,Bachelorette,12,12_PETER_M,ELIMINATION-8,,0,0,0
1471,Bachelorette,12,12_NICK_S,ELIMINATION-8,,0,0,0
1472,Bachelorette,12,12_JONATHAN_H,ELIMINATION-8,,0,0,0
1473,Bachelorette,12,12_JAKE_P,ELIMINATION-8,,0,0,0
1474,Bachelorette,12,12_COLEY_K,ELIMINATION-8,,0,0,0
1475,Bachelorette,11,11_SHAWN_B,ELIMINATION-8,,1,0,0
1476,Bachelorette,11,11_NICK_V,ELIMINATION-8,,0,0,0
1477,Bachelorette,11,11_BEN_H,ELIMINATION-8,E,0,0,0
1478,Bachelorette,11,11_JARED_H,ELIMINATION-8,,0,0,0
1479,Bachelorette,11,11_JOE_B,ELIMINATION-8,,0,0,0
1480,Bachelorette,11,11_CHRIS_S,ELIMINATION-8,,0,0,0
1481,Bachelorette,11,11_BEN_Z,ELIMINATION-8,,0,0,0
1482,Bachelorette,11,11_TANNER_T,ELIMINATION-8,,0,0,0
1483,Bachelorette,11,11_JJ_L,ELIMINATION-8,,0,0,0
1484,Bachelorette,11,11_JOSHUA_A,ELIMINATION-8,,0,0,0
1485,Bachelorette,11,11_JUSTIN_R,ELIMINATION-8,,0,0,0
1486,Bachelorette,11,11_IAN_T,ELIMINATION-8,,0,0,0
1487,Bachelorette,11,11_COREY_S,ELIMINATION-8,,0,0,0
1488,Bachelorette,11,11_JONATHAN_H,ELIMINATION-8,,0,0,0
1489,Bachelorette,11,11_RYAN_B,ELIMINATION-8,,0,0,0
1490,Bachelorette,11,11_CLINT_A,ELIMINATION-8,,0,0,0
1491,Bachelorette,11,11_TONY_H,ELIMINATION-8,,0,0,0
1492,Bachelorette,11,11_CORY_S,ELIMINATION-8,,0,0,0
1493,Bachelorette,11,11_DANIEL_F,ELIMINATION-8,,0,0,0
1494,Bachelorette,11,11_KUPAH_J,ELIMINATION-8,,0,0,0
1495,Bachelorette,11,11_BRADLEY_C,ELIMINATION-8,,0,0,0
1496,Bachelorette,11,11_DAVID_X,ELIMINATION-8,,0,0,0
1497,Bachelorette,11,11_JOSH_S,ELIMINATION-8,,0,0,0
1498,Bachelorette,11,11_SHAWN_E,ELIMINATION-8,,0,0,0
1499,Bachelorette,11,11_BRADY_T,ELIMINATION-8,,0,0,0
1500,Bachelorette,11,11_RYAN_M,ELIMINATION-8,,0,0,0
1501,Bachelorette,10,10_JOSH_M,ELIMINATION-8,,1,0,0
1502,Bachelorette,10,10_NICK_V,ELIMINATION-8,,0,0,0
1503,Bachelorette,10,10_CHRIS_S,ELIMINATION-8,,0,0,0
1504,Bachelorette,10,10_MARCUS_G,ELIMINATION-8,E,0,0,0
1505,Bachelorette,10,10_BRIAN_O,ELIMINATION-8,,0,0,0
1506,Bachelorette,10,10_DYLAN_P,ELIMINATION-8,,0,0,0
1507,Bachelorette,10,10_JJ_O,ELIMINATION-8,,0,0,0
1508,Bachelorette,10,10_CODY_S,ELIMINATION-8,,0,0,0
1509,Bachelorette,10,10_ANDREW_P,ELIMINATION-8,,0,0,0
1510,Bachelorette,10,10_MARQUEL_M,ELIMINATION-8,,0,0,0
1511,Bachelorette,10,10_PATRICK_J,ELIMINATION-8,,0,0,0
1512,Bachelorette,10,10_TASOS_H,ELIMINATION-8,,0,0,0
1513,Bachelorette,10,10_ERIC_H,ELIMINATION-8,,0,0,0
1514,Bachelorette,10,10_BRADLEY_W,ELIMINATION-8,,0,0,0
1515,Bachelorette,10,10_BRETT_M,ELIMINATION-8,,0,0,0
1516,Bachelorette,10,10_RON_W,ELIMINATION-8,,0,0,0
1517,Bachelorette,10,10_CARL_K,ELIMINATION-8,,0,0,0
1518,Bachelorette,10,10_CRAIG_M,ELIMINATION-8,,0,0,0
1519,Bachelorette,10,10_NICK_S,ELIMINATION-8,,0,0,0
1520,Bachelorette,10,10_EMIL_S,ELIMINATION-8,,0,0,0
1521,Bachelorette,10,10_JASON_L,ELIMINATION-8,,0,0,0
1522,Bachelorette,10,10_JOSH_B,ELIMINATION-8,,0,0,0
1523,Bachelorette,10,10_MIKE_C,ELIMINATION-8,,0,0,0
1524,Bachelorette,10,10_RUDIE_D,ELIMINATION-8,,0,0,0
1525,Bachelorette,10,10_STEVEN_W,ELIMINATION-8,,0,0,0
1526,Bachelorette,9,09_CHRIS_S,ELIMINATION-8,,1,0,0
1527,Bachelorette,9,09_DREW_K,ELIMINATION-8,,0,0,0
1528,Bachelorette,9,09_BROOKS_F,ELIMINATION-8,,0,0,0
1529,Bachelorette,9,09_ZAK_W,ELIMINATION-8,E,0,0,0
1530,Bachelorette,9,09_MICHAEL_G,ELIMINATION-8,,0,0,0
1531,Bachelorette,9,09_JAMES_C,ELIMINATION-8,,0,0,0
1532,Bachelorette,9,09_JUAN_G,ELIMINATION-8,,0,0,0
1533,Bachelorette,9,09_KASEY_S,ELIMINATION-8,,0,0,0
1534,Bachelorette,9,09_MIKEY_T,ELIMINATION-8,,0,0,0
1535,Bachelorette,9,09_BEN_S,ELIMINATION-8,,0,0,0
1536,Bachelorette,9,09_BRYDEN_V,ELIMINATION-8,,0,0,0
1537,Bachelorette,9,09_ZACK_K,ELIMINATION-8,,0,0,0
1538,Bachelorette,9,09_BRAD_M,ELIMINATION-8,,0,0,0
1539,Bachelorette,9,09_BRANDON_A,ELIMINATION-8,,0,0,0
1540,Bachelorette,9,09_DAN_C,ELIMINATION-8,,0,0,0
1541,Bachelorette,9,09_BRIAN_J,ELIMINATION-8,,0,0,0
1542,Bachelorette,9,09_NICK_M,ELIMINATION-8,,0,0,0
1543,Bachelorette,9,09_ROBERT_G,ELIMINATION-8,,0,0,0
1544,Bachelorette,9,09_WILL_R,ELIMINATION-8,,0,0,0
1545,Bachelorette,9,09_DIOGO_C,ELIMINATION-8,,0,0,0
1546,Bachelorette,9,09_LARRY_B,ELIMINATION-8,,0,0,0
1547,Bachelorette,9,09_MICAH_X,ELIMINATION-8,,0,0,0
1548,Bachelorette,9,09_MIKE_X,ELIMINATION-8,,0,0,0
1549,Bachelorette,9,09_NICK_R,ELIMINATION-8,,0,0,0
1550,Bachelorette,9,09_JONATHAN_V,ELIMINATION-8,,0,0,0
1551,Bachelorette,8,08_JEF_H,ELIMINATION-8,,1,0,0
1552,Bachelorette,8,08_ARIE_L,ELIMINATION-8,,0,0,0
1553,Bachelorette,8,08_SEAN_L,ELIMINATION-8,,0,0,0
1554,Bachelorette,8,08_CHRIS_B,ELIMINATION-8,E,0,0,0
1555,Bachelorette,8,08_JOHN_W,ELIMINATION-8,,0,0,0
1556,Bachelorette,8,08_DOUG_C,ELIMINATION-8,,0,0,0
1557,Bachelorette,8,08_RYAN_B,ELIMINATION-8,,0,0,0
1558,Bachelorette,8,08_TRAVIS_P,ELIMINATION-8,,0,0,0
1559,Bachelorette,8,08_ALEJANDRO_V,ELIMINATION-8,,0,0,0
1560,Bachelorette,8,08_KALON_M,ELIMINATION-8,,0,0,0
1561,Bachelorette,8,08_CHARLIE_G,ELIMINATION-8,,0,0,0
1562,Bachelorette,8,08_MICHAEL_N,ELIMINATION-8,,0,0,0
1563,Bachelorette,8,08_NATHAN_B,ELIMINATION-8,,0,0,0
1564,Bachelorette,8,08_STEVIE_A,ELIMINATION-8,,0,0,0
1565,Bachelorette,8,08_ALESSANDRO_G,ELIMINATION-8,,0,0,0
1566,Bachelorette,8,08_TONY_P,ELIMINATION-8,,0,0,0
1567,Bachelorette,8,08_AARON_M,ELIMINATION-8,,0,0,0
1568,Bachelorette,8,08_KYLE_D,ELIMINATION-8,,0,0,0
1569,Bachelorette,8,08_JOE_G,ELIMINATION-8,,0,0,0
1570,Bachelorette,8,08_BRENT_R,ELIMINATION-8,,0,0,0
1571,Bachelorette,8,08_DAVID_H,ELIMINATION-8,,0,0,0
1572,Bachelorette,8,08_JACKSON_L,ELIMINATION-8,,0,0,0
1573,Bachelorette,8,08_JEANPAUL_L,ELIMINATION-8,,0,0,0
1574,Bachelorette,8,08_LERONE_A,ELIMINATION-8,,0,0,0
1575,Bachelorette,8,08_RANDY_W,ELIMINATION-8,,0,0,0
1576,Bachelorette,6,06_ROBERT_M,ELIMINATION-8,,1,0,0
1577,Bachelorette,6,06_CHRIS_L,ELIMINATION-8,,0,0,0
1578,Bachelorette,6,06_FRANK_N,ELIMINATION-8,,0,0,0
1579,Bachelorette,6,06_KIRK_D,ELIMINATION-8,E,0,0,0
1580,Bachelorette,6,06_TY_B,ELIMINATION-8,,0,0,0
1581,Bachelorette,6,06_CRAIG_R,ELIMINATION-8,,0,0,0
1582,Bachelorette,6,06_JUSTIN_R,ELIMINATION-8,,0,0,0
1583,Bachelorette,6,06_CHRIS_N,ELIMINATION-8,,0,0,0
1584,Bachelorette,6,06_KASEY_K,ELIMINATION-8,,0,0,0
1585,Bachelorette,6,06_JESSE_B,ELIMINATION-8,,0,0,0
1586,Bachelorette,6,06_JONATHAN_N,ELIMINATION-8,,0,0,0
1587,Bachelorette,6,06_JOHN_C,ELIMINATION-8,,0,0,0
1588,Bachelorette,6,06_STEVE_K,ELIMINATION-8,,0,0,0
1589,Bachelorette,6,06_HUNTER_W,ELIMINATION-8,,0,0,0
1590,Bachelorette,6,06_CHRIS_H,ELIMINATION-8,,0,0,0
1591,Bachelorette,6,06_CRAIG_M,ELIMINATION-8,,0,0,0
1592,Bachelorette,6,06_TYLER_V,ELIMINATION-8,,0,0,0
1593,Bachelorette,6,06_DEREK_X,ELIMINATION-8,,0,0,0
1594,Bachelorette,6,06_DERRICK_S,ELIMINATION-8,,0,0,0
1595,Bachelorette,6,06_JASON_W,ELIMINATION-8,,0,0,0
1596,Bachelorette,6,06_JAY_R,ELIMINATION-8,,0,0,0
1597,Bachelorette,6,06_JOHN_N,ELIMINATION-8,,0,0,0
1598,Bachelorette,6,06_KYLE_H,ELIMINATION-8,,0,0,0
1599,Bachelorette,6,06_PHIL_K,ELIMINATION-8,,0,0,0
1600,Bachelorette,6,06_TYLER_M,ELIMINATION-8,,0,0,0
1601,Bachelorette,5,05_ED_S,ELIMINATION-8,,1,0,0
1602,Bachelorette,5,05_KIPTYN_L,ELIMINATION-8,,0,0,0
1603,Bachelorette,5,05_REID_R,ELIMINATION-8,,0,0,0
1604,Bachelorette,5,05_WES_H,ELIMINATION-8,E,0,0,0
1605,Bachelorette,5,05_JESSE_K,ELIMINATION-8,,0,0,0
1606,Bachelorette,5,05_MICHAEL_S,ELIMINATION-8,,0,0,0
1607,Bachelorette,5,05_JAKE_P,ELIMINATION-8,,0,0,0
1608,Bachelorette,5,05_TANNER_P,ELIMINATION-8,,0,0,0
1609,Bachelorette,5,05_ROBBY_D,ELIMINATION-8,,0,0,0
1610,Bachelorette,5,05_MARK_H,ELIMINATION-8,,0,0,0
1611,Bachelorette,5,05_DAVID_G,ELIMINATION-8,,0,0,0
1612,Bachelorette,5,05_JUAN_B,ELIMINATION-8,,0,0,0
1613,Bachelorette,5,05_MIKE_S,ELIMINATION-8,,0,0,0
1614,Bachelorette,5,05_BRAD_S,ELIMINATION-8,,0,0,0
1615,Bachelorette,5,05_TANNER_F,ELIMINATION-8,,0,0,0
1616,Bachelorette,5,05_SASHA_P,ELIMINATION-8,,0,0,0
1617,Bachelorette,5,05_BRIAN_D,ELIMINATION-8,,0,0,0
1618,Bachelorette,5,05_JULIEN_H,ELIMINATION-8,,0,0,0
1619,Bachelorette,5,05_MATHUE_J,ELIMINATION-8,,0,0,0
1620,Bachelorette,5,05_SIMON_A,ELIMINATION-8,,0,0,0
1621,Bachelorette,5,05_ADAM_D,ELIMINATION-8,,0,0,0
1622,Bachelorette,5,05_BRIAN_V,ELIMINATION-8,,0,0,0
1623,Bachelorette,5,05_BRYCE_H,ELIMINATION-8,,0,0,0
1624,Bachelorette,5,05_CALEB_K,ELIMINATION-8,,0,0,0
1625,Bachelorette,5,05_GREG_B,ELIMINATION-8,,0,0,0
1626,Bachelorette,5,05_JOHN_H,ELIMINATION-8,,0,0,0
1627,Bachelorette,5,05_JOHN_P,ELIMINATION-8,,0,0,0
1628,Bachelorette,5,05_JOSH_Y,ELIMINATION-8,,0,0,0
1629,Bachelorette,5,05_KYLE_Y,ELIMINATION-8,,0,0,0
1630,Bachelorette,5,05_STEPHEN_R,ELIMINATION-8,,0,0,0
1631,Bachelorette,4,04_JESSE_C,ELIMINATION-8,W,1,0,0
1632,Bachelorette,4,04_JASON_M,ELIMINATION-8,E,0,0,0
1633,Bachelorette,4,04_JEREMY_A,ELIMINATION-8,,0,0,0
1634,Bachelorette,4,04_GRAHAM_B,ELIMINATION-8,,0,0,0
1635,Bachelorette,4,04_SEAN_R,ELIMINATION-8,,0,0,0
1636,Bachelorette,4,04_BLAINE_T,ELIMINATION-8,,0,0,0
1637,Bachelorette,4,04_FREDERICK_G,ELIMINATION-8,,0,0,0
1638,Bachelorette,4,04_ROBERT_F,ELIMINATION-8,,0,0,0
1639,Bachelorette,4,04_PAUL_B,ELIMINATION-8,,0,0,0
1640,Bachelorette,4,04_RONALD_M,ELIMINATION-8,,0,0,0
1641,Bachelorette,4,04_RICHARD_M,ELIMINATION-8,,0,0,0
1642,Bachelorette,4,04_CHRISTOPHER_B,ELIMINATION-8,,0,0,0
1643,Bachelorette,4,04_ERIC_P,ELIMINATION-8,,0,0,0
1644,Bachelorette,4,04_RYAN_H,ELIMINATION-8,,0,0,0
1645,Bachelorette,4,04_BRIAN_W,ELIMINATION-8,,0,0,0
1646,Bachelorette,4,04_BRIAN_W,ELIMINATION-8,,0,0,0
1647,Bachelorette,4,04_CHANDLER_F,ELIMINATION-8,,0,0,0
1648,Bachelorette,4,04_DONATO_C,ELIMINATION-8,,0,0,0
1649,Bachelorette,4,04_GREGORY_M,ELIMINATION-8,,0,0,0
1650,Bachelorette,4,04_JEFFREY_H,ELIMINATION-8,,0,0,0
1651,Bachelorette,4,04_JONATHAN_K,ELIMINATION-8,,0,0,0
1652,Bachelorette,4,04_LUKE_H,ELIMINATION-8,,0,0,0
1653,Bachelorette,4,04_PATRICK_C,ELIMINATION-8,,0,0,0
1654,Bachelorette,4,04_PATRICK_D,ELIMINATION-8,,0,0,0
1655,Bachelorette,4,04_SPERO_S,ELIMINATION-8,,0,0,0
1656,Bachelorette,12,12_JORDAN_R,ELIMINATION-9,,1,0,0
1657,Bachelorette,12,12_ROBBY_H,ELIMINATION-9,,0,0,0
1658,Bachelorette,12,12_CHASE_M,ELIMINATION-9,ED,0,0,0
1659,Bachelorette,12,12_LUKE_P,ELIMINATION-9,,0,0,0
1660,Bachelorette,12,12_JAMES_T,ELIMINATION-9,,0,0,0
1661,Bachelorette,12,12_ALEX_W,ELIMINATION-9,,0,0,0
1662,Bachelorette,12,12_DEREK_P,ELIMINATION-9,,0,0,0
1663,Bachelorette,12,12_WELLS_A,ELIMINATION-9,,0,0,0
1664,Bachelorette,12,12_VINCENT_V,ELIMINATION-9,,0,0,0
1665,Bachelorette,12,12_GRANT_K,ELIMINATION-9,,0,0,0
1666,Bachelorette,12,12_EVAN_B,ELIMINATION-9,,0,0,0
1667,Bachelorette,12,12_JAMES_F,ELIMINATION-9,,0,0,0
1668,Bachelorette,12,12_DANIEL_M,ELIMINATION-9,,0,0,0
1669,Bachelorette,12,12_CHAD_J,ELIMINATION-9,,0,0,0
1670,Bachelorette,12,12_NICK_B,ELIMINATION-9,,0,0,0
1671,Bachelorette,12,12_CHRISTIAN_B,ELIMINATION-9,,0,0,0
1672,Bachelorette,12,12_ALI_Z,ELIMINATION-9,,0,0,0
1673,Bachelorette,12,12_WILL_H,ELIMINATION-9,,0,0,0
1674,Bachelorette,12,12_JAMES_S,ELIMINATION-9,,0,0,0
1675,Bachelorette,12,12_BRANDON_H,ELIMINATION-9,,0,0,0
1676,Bachelorette,12,12_SAL_D,ELIMINATION-9,,0,0,0
1677,Bachelorette,12,12_PETER_M,ELIMINATION-9,,0,0,0
1678,Bachelorette,12,12_NICK_S,ELIMINATION-9,,0,0,0
1679,Bachelorette,12,12_JONATHAN_H,ELIMINATION-9,,0,0,0
1680,Bachelorette,12,12_JAKE_P,ELIMINATION-9,,0,0,0
1681,Bachelorette,12,12_COLEY_K,ELIMINATION-9,,0,0,0
1682,Bachelorette,11,11_SHAWN_B,ELIMINATION-9,W,1,0,0
1683,Bachelorette,11,11_NICK_V,ELIMINATION-9,E,0,0,0
1684,Bachelorette,11,11_BEN_H,ELIMINATION-9,,0,0,0
1685,Bachelorette,11,11_JARED_H,ELIMINATION-9,,0,0,0
1686,Bachelorette,11,11_JOE_B,ELIMINATION-9,,0,0,0
1687,Bachelorette,11,11_CHRIS_S,ELIMINATION-9,,0,0,0
1688,Bachelorette,11,11_BEN_Z,ELIMINATION-9,,0,0,0
1689,Bachelorette,11,11_TANNER_T,ELIMINATION-9,,0,0,0
1690,Bachelorette,11,11_JJ_L,ELIMINATION-9,,0,0,0
1691,Bachelorette,11,11_JOSHUA_A,ELIMINATION-9,,0,0,0
1692,Bachelorette,11,11_JUSTIN_R,ELIMINATION-9,,0,0,0
1693,Bachelorette,11,11_IAN_T,ELIMINATION-9,,0,0,0
1694,Bachelorette,11,11_COREY_S,ELIMINATION-9,,0,0,0
1695,Bachelorette,11,11_JONATHAN_H,ELIMINATION-9,,0,0,0
1696,Bachelorette,11,11_RYAN_B,ELIMINATION-9,,0,0,0
1697,Bachelorette,11,11_CLINT_A,ELIMINATION-9,,0,0,0
1698,Bachelorette,11,11_TONY_H,ELIMINATION-9,,0,0,0
1699,Bachelorette,11,11_CORY_S,ELIMINATION-9,,0,0,0
1700,Bachelorette,11,11_DANIEL_F,ELIMINATION-9,,0,0,0
1701,Bachelorette,11,11_KUPAH_J,ELIMINATION-9,,0,0,0
1702,Bachelorette,11,11_BRADLEY_C,ELIMINATION-9,,0,0,0
1703,Bachelorette,11,11_DAVID_X,ELIMINATION-9,,0,0,0
1704,Bachelorette,11,11_JOSH_S,ELIMINATION-9,,0,0,0
1705,Bachelorette,11,11_SHAWN_E,ELIMINATION-9,,0,0,0
1706,Bachelorette,11,11_BRADY_T,ELIMINATION-9,,0,0,0
1707,Bachelorette,11,11_RYAN_M,ELIMINATION-9,,0,0,0
1708,Bachelorette,10,10_JOSH_M,ELIMINATION-9,,1,0,0
1709,Bachelorette,10,10_NICK_V,ELIMINATION-9,,0,0,0
1710,Bachelorette,10,10_CHRIS_S,ELIMINATION-9,ED,0,0,0
1711,Bachelorette,10,10_MARCUS_G,ELIMINATION-9,,0,0,0
1712,Bachelorette,10,10_BRIAN_O,ELIMINATION-9,,0,0,0
1713,Bachelorette,10,10_DYLAN_P,ELIMINATION-9,,0,0,0
1714,Bachelorette,10,10_JJ_O,ELIMINATION-9,,0,0,0
1715,Bachelorette,10,10_CODY_S,ELIMINATION-9,,0,0,0
1716,Bachelorette,10,10_ANDREW_P,ELIMINATION-9,,0,0,0
1717,Bachelorette,10,10_MARQUEL_M,ELIMINATION-9,,0,0,0
1718,Bachelorette,10,10_PATRICK_J,ELIMINATION-9,,0,0,0
1719,Bachelorette,10,10_TASOS_H,ELIMINATION-9,,0,0,0
1720,Bachelorette,10,10_ERIC_H,ELIMINATION-9,,0,0,0
1721,Bachelorette,10,10_BRADLEY_W,ELIMINATION-9,,0,0,0
1722,Bachelorette,10,10_BRETT_M,ELIMINATION-9,,0,0,0
1723,Bachelorette,10,10_RON_W,ELIMINATION-9,,0,0,0
1724,Bachelorette,10,10_CARL_K,ELIMINATION-9,,0,0,0
1725,Bachelorette,10,10_CRAIG_M,ELIMINATION-9,,0,0,0
1726,Bachelorette,10,10_NICK_S,ELIMINATION-9,,0,0,0
1727,Bachelorette,10,10_EMIL_S,ELIMINATION-9,,0,0,0
1728,Bachelorette,10,10_JASON_L,ELIMINATION-9,,0,0,0
1729,Bachelorette,10,10_JOSH_B,ELIMINATION-9,,0,0,0
1730,Bachelorette,10,10_MIKE_C,ELIMINATION-9,,0,0,0
1731,Bachelorette,10,10_RUDIE_D,ELIMINATION-9,,0,0,0
1732,Bachelorette,10,10_STEVEN_W,ELIMINATION-9,,0,0,0
1733,Bachelorette,9,09_CHRIS_S,ELIMINATION-9,,1,0,0
1734,Bachelorette,9,09_DREW_K,ELIMINATION-9,,0,0,0
1735,Bachelorette,9,09_BROOKS_F,ELIMINATION-9,EQ,0,0,0
1736,Bachelorette,9,09_ZAK_W,ELIMINATION-9,,0,0,0
1737,Bachelorette,9,09_MICHAEL_G,ELIMINATION-9,,0,0,0
1738,Bachelorette,9,09_JAMES_C,ELIMINATION-9,,0,0,0
1739,Bachelorette,9,09_JUAN_G,ELIMINATION-9,,0,0,0
1740,Bachelorette,9,09_KASEY_S,ELIMINATION-9,,0,0,0
1741,Bachelorette,9,09_MIKEY_T,ELIMINATION-9,,0,0,0
1742,Bachelorette,9,09_BEN_S,ELIMINATION-9,,0,0,0
1743,Bachelorette,9,09_BRYDEN_V,ELIMINATION-9,,0,0,0
1744,Bachelorette,9,09_ZACK_K,ELIMINATION-9,,0,0,0
1745,Bachelorette,9,09_BRAD_M,ELIMINATION-9,,0,0,0
1746,Bachelorette,9,09_BRANDON_A,ELIMINATION-9,,0,0,0
1747,Bachelorette,9,09_DAN_C,ELIMINATION-9,,0,0,0
1748,Bachelorette,9,09_BRIAN_J,ELIMINATION-9,,0,0,0
1749,Bachelorette,9,09_NICK_M,ELIMINATION-9,,0,0,0
1750,Bachelorette,9,09_ROBERT_G,ELIMINATION-9,,0,0,0
1751,Bachelorette,9,09_WILL_R,ELIMINATION-9,,0,0,0
1752,Bachelorette,9,09_DIOGO_C,ELIMINATION-9,,0,0,0
1753,Bachelorette,9,09_LARRY_B,ELIMINATION-9,,0,0,0
1754,Bachelorette,9,09_MICAH_X,ELIMINATION-9,,0,0,0
1755,Bachelorette,9,09_MIKE_X,ELIMINATION-9,,0,0,0
1756,Bachelorette,9,09_NICK_R,ELIMINATION-9,,0,0,0
1757,Bachelorette,9,09_JONATHAN_V,ELIMINATION-9,,0,0,0
1758,Bachelorette,8,08_JEF_H,ELIMINATION-9,,1,0,0
1759,Bachelorette,8,08_ARIE_L,ELIMINATION-9,,0,0,0
1760,Bachelorette,8,08_SEAN_L,ELIMINATION-9,E,0,0,0
1761,Bachelorette,8,08_CHRIS_B,ELIMINATION-9,,0,0,0
1762,Bachelorette,8,08_JOHN_W,ELIMINATION-9,,0,0,0
1763,Bachelorette,8,08_DOUG_C,ELIMINATION-9,,0,0,0
1764,Bachelorette,8,08_RYAN_B,ELIMINATION-9,,0,0,0
1765,Bachelorette,8,08_TRAVIS_P,ELIMINATION-9,,0,0,0
1766,Bachelorette,8,08_ALEJANDRO_V,ELIMINATION-9,,0,0,0
1767,Bachelorette,8,08_KALON_M,ELIMINATION-9,,0,0,0
1768,Bachelorette,8,08_CHARLIE_G,ELIMINATION-9,,0,0,0
1769,Bachelorette,8,08_MICHAEL_N,ELIMINATION-9,,0,0,0
1770,Bachelorette,8,08_NATHAN_B,ELIMINATION-9,,0,0,0
1771,Bachelorette,8,08_STEVIE_A,ELIMINATION-9,,0,0,0
1772,Bachelorette,8,08_ALESSANDRO_G,ELIMINATION-9,,0,0,0
1773,Bachelorette,8,08_TONY_P,ELIMINATION-9,,0,0,0
1774,Bachelorette,8,08_AARON_M,ELIMINATION-9,,0,0,0
1775,Bachelorette,8,08_KYLE_D,ELIMINATION-9,,0,0,0
1776,Bachelorette,8,08_JOE_G,ELIMINATION-9,,0,0,0
1777,Bachelorette,8,08_BRENT_R,ELIMINATION-9,,0,0,0
1778,Bachelorette,8,08_DAVID_H,ELIMINATION-9,,0,0,0
1779,Bachelorette,8,08_JACKSON_L,ELIMINATION-9,,0,0,0
1780,Bachelorette,8,08_JEANPAUL_L,ELIMINATION-9,,0,0,0
1781,Bachelorette,8,08_LERONE_A,ELIMINATION-9,,0,0,0
1782,Bachelorette,8,08_RANDY_W,ELIMINATION-9,,0,0,0
1783,Bachelorette,6,06_ROBERT_M,ELIMINATION-9,,1,0,0
1784,Bachelorette,6,06_CHRIS_L,ELIMINATION-9,,0,0,0
1785,Bachelorette,6,06_FRANK_N,ELIMINATION-9,EF,0,0,0
1786,Bachelorette,6,06_KIRK_D,ELIMINATION-9,,0,0,0
1787,Bachelorette,6,06_TY_B,ELIMINATION-9,,0,0,0
1788,Bachelorette,6,06_CRAIG_R,ELIMINATION-9,,0,0,0
1789,Bachelorette,6,06_JUSTIN_R,ELIMINATION-9,,0,0,0
1790,Bachelorette,6,06_CHRIS_N,ELIMINATION-9,,0,0,0
1791,Bachelorette,6,06_KASEY_K,ELIMINATION-9,,0,0,0
1792,Bachelorette,6,06_JESSE_B,ELIMINATION-9,,0,0,0
1793,Bachelorette,6,06_JONATHAN_N,ELIMINATION-9,,0,0,0
1794,Bachelorette,6,06_JOHN_C,ELIMINATION-9,,0,0,0
1795,Bachelorette,6,06_STEVE_K,ELIMINATION-9,,0,0,0
1796,Bachelorette,6,06_HUNTER_W,ELIMINATION-9,,0,0,0
1797,Bachelorette,6,06_CHRIS_H,ELIMINATION-9,,0,0,0
1798,Bachelorette,6,06_CRAIG_M,ELIMINATION-9,,0,0,0
1799,Bachelorette,6,06_TYLER_V,ELIMINATION-9,,0,0,0
1800,Bachelorette,6,06_DEREK_X,ELIMINATION-9,,0,0,0
1801,Bachelorette,6,06_DERRICK_S,ELIMINATION-9,,0,0,0
1802,Bachelorette,6,06_JASON_W,ELIMINATION-9,,0,0,0
1803,Bachelorette,6,06_JAY_R,ELIMINATION-9,,0,0,0
1804,Bachelorette,6,06_JOHN_N,ELIMINATION-9,,0,0,0
1805,Bachelorette,6,06_KYLE_H,ELIMINATION-9,,0,0,0
1806,Bachelorette,6,06_PHIL_K,ELIMINATION-9,,0,0,0
1807,Bachelorette,6,06_TYLER_M,ELIMINATION-9,,0,0,0
1808,Bachelorette,5,05_ED_S,ELIMINATION-9,,1,0,0
1809,Bachelorette,5,05_KIPTYN_L,ELIMINATION-9,,0,0,0
1810,Bachelorette,5,05_REID_R,ELIMINATION-9,E,0,0,0
1811,Bachelorette,5,05_WES_H,ELIMINATION-9,,0,0,0
1812,Bachelorette,5,05_JESSE_K,ELIMINATION-9,,0,0,0
1813,Bachelorette,5,05_MICHAEL_S,ELIMINATION-9,,0,0,0
1814,Bachelorette,5,05_JAKE_P,ELIMINATION-9,,0,0,0
1815,Bachelorette,5,05_TANNER_P,ELIMINATION-9,,0,0,0
1816,Bachelorette,5,05_ROBBY_D,ELIMINATION-9,,0,0,0
1817,Bachelorette,5,05_MARK_H,ELIMINATION-9,,0,0,0
1818,Bachelorette,5,05_DAVID_G,ELIMINATION-9,,0,0,0
1819,Bachelorette,5,05_JUAN_B,ELIMINATION-9,,0,0,0
1820,Bachelorette,5,05_MIKE_S,ELIMINATION-9,,0,0,0
1821,Bachelorette,5,05_BRAD_S,ELIMINATION-9,,0,0,0
1822,Bachelorette,5,05_TANNER_F,ELIMINATION-9,,0,0,0
1823,Bachelorette,5,05_SASHA_P,ELIMINATION-9,,0,0,0
1824,Bachelorette,5,05_BRIAN_D,ELIMINATION-9,,0,0,0
1825,Bachelorette,5,05_JULIEN_H,ELIMINATION-9,,0,0,0
1826,Bachelorette,5,05_MATHUE_J,ELIMINATION-9,,0,0,0
1827,Bachelorette,5,05_SIMON_A,ELIMINATION-9,,0,0,0
1828,Bachelorette,5,05_ADAM_D,ELIMINATION-9,,0,0,0
1829,Bachelorette,5,05_BRIAN_V,ELIMINATION-9,,0,0,0
1830,Bachelorette,5,05_BRYCE_H,ELIMINATION-9,,0,0,0
1831,Bachelorette,5,05_CALEB_K,ELIMINATION-9,,0,0,0
